Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
34	Space / Exploriens	1858-1	Droid Scout	1996	?	7 x 7 x 4.5
61	Pirates / Pirates I	1871-1	Pirates Cannon	1994	21.4	? x ? x ?
61	Pirates / Pirates I / Imperial Guards	1872-1	Imperial Guard Camp	1994	?	? x ? x ?
61	Pirates / Pirates I	1873-1	Pirate Treasure	1994	?	? x ? x ?
34	Space / Blacktron I	1875-1	Meteor Monitor	1990	38	9.5 x 7 x 4.6
67	Town / Classic Town / Traffic	1876-1	Soil Scooper	1990	96	14.4 x 9.5 x 4.6
9	Castle / Forestmen	1877-1	Crusader's Cart	1990	?	? x ? x ?
34	Space / Blacktron II	1887-1	Scout Patrol Ship	1992	?	? x ? x ?
9	Castle / Black Knights	1888-1	Black Knights Guardshack	1992	?	? x ? x ?
61	Pirates / Pirates I	1889-1	Pirate's Treasure Hold	1992	?	? x ? x ?
67	Town / Classic Town / Race	1890-1	Octan Racer	1992	?	? x ? x ?
290	Value Packs	1891-1	4 Set Value Pack	1992	237	29 x 21.4 x 4.6
67	Town / Classic Town / Police	1895-1	Sky Patrol	1992	158	? x ? x ?
67	Town / Classic Town / Hospital	1896-1	Trauma Team	1992	463	28.5 x 28.5 x 4.5
67	Town / Classic Town / Race	1898-1	Weetabix Dragster polybag	1989	27	17 x 17 x 1.2
67	Town / Classic Town / Race	1899-1	Weetabix Racer polybag	1989	24	17 x 16.5 x 1.5
63	Service Packs / Duplo	19-1	Farm Family	1986	?	? x ? x ?
9	Castle / Dragon Knights	1906-1	Majisto's Tower	1994	520	29 x 19 x 9.5
34	Space / Space Police II	1916-1	Starion Patrol	1993	27	7 x 7 x 4.6
9	Castle / Black Knights	1917-1	King's Catapult	1993	33.9	7.1 x 7.1 x 4.6
36	Technic / Model / Riding Cycle	1924-1	Motorcycle	1983	?	? x ? x ?
67	Town / Classic Town / Food & Drink	1952-1	Dairy Tanker	1989	200	19.2 x 14.5 x 4.8
34	Space / Spyrius	1954-1	Surveillance Scooter	1995	?	? x ? x ?
67	Town / Classic Town / Recreation	1958-1	Windsurfer	1993	?	? x ? x ?
67	Town / Classic Town / Airport	1959-1	Ultra-Light	1993	40	? x ? x ?
67	Town / Classic Town / Traffic	1966-1	Car Repair Shop	1985	600	31.5 x 26.5 x 4.8
290	Value Packs	1967-1	System Bonus Pack	1993	270	28.5 x 18.9 x 4.5
34	Space / Classic Space	1968-1	{Unknown}	1985	390	31.2 x 19 x 4.4
34	Space / Space Police II	1969-1	Mini Robot	1993	?	? x ? x ?
61	Pirates / Pirates I	1970-1	Pirate's Gun Cart	1993	?	? x ? x ?
9	Castle / Black Knights	1971-1	Black Knight's Battering Ram	1993	?	? x ? x ?
36	Technic / Model / Race	1972-1	Go-Kart	1985	146	19.3 x 11.5 x 3.6
67	Town / Classic Town / Airport	1973-1	Emirates Airliner	1989	?	? x ? x ?
9	Castle / Forestmen	1974-3	Smuggler's Hayride	1989	?	? x ? x ?
67	Town / Classic Town / Airport	1974-2	Flyercracker USA	1989	?	? x ? x ?
34	Space / Futuron	1974-4	Star Quest	1989	?	? x ? x ?
34	Space / Classic Space	1977-1	Space Value Pack	1983	?	? x ? x ?
67	Town / Classic Town / Race	1990-1	F1 Race Car	1993	42.19	4.5 x 7 x 9.5
67	Town / Classic Town / Race	1991-1	Racing Pickup	1993	94.77	14.4 x 9.5 x 4.5
67	Town / Classic Town / Race	1992-1	Dragsters	1993	128.61	19.1 x 9.6 x 4.6
67	Town / Classic Town / Race	1993-1	Race Value Pack	1993	302.47	26.4 x 25.5 x 4.6
63	Service Packs / Duplo	20-2	Farm Animals	1986	?	? x ? x ?
63	Service Packs / Duplo	21-1	Horses & Corral	1986	?	? x ? x ?
124	Train / 9V	2126-1	Train Cars	1997	900	48 x 19 x 7
36	Technic / Model / Race	2129-1	Blast-Off Dragster	1997	120	19 x 9.5 x 4
67	Town / Classic Town / Traffic	2140-1	ANWB Roadside Assistance Crew	1996	360	29 x 19 x 5
67	Town / Classic Town / Airport	2147-1	Dragon Fly	1997	196	? x ? x ?
67	Town / Classic Town / Traffic	2148-1	LEGO Truck	1997	?	? x ? x ?
67	Town / Classic Town / Cargo	2149-1	Color Line Container Lorry	1997	345	24 x 19.2 x 4.7
124	Train / 9V	2150-1	Train Station	1996	1250	43 x 28.5 x 9.2
34	Space / RoboForce	2151-1	Robo Raider	1997	178	14.2 x 19.1 x 4.8
34	Space / RoboForce	2152-1	Robo Raptor	1997	354	23.8 x 18.9 x 4.6
34	Space / RoboForce	2153-1	Robo Stalker	1997	660	28.6 x 28.6 x 5.9
34	Space / RoboForce	2154-1	Robo Master	1997	858	? x ? x ?
422	Universal Building Set / Basic	2155-1	Aircraft	2000	?	? x ? x ?
422	Universal Building Set / Basic	2156-1	Car	2000	?	? x ? x ?
422	Universal Building Set / Basic	2157-1	Boat	2000	8.3	? x ? x ?
422	Universal Building Set / Basic	2158-1	Helicopter	2000	?	? x ? x ?
54	Aquazone / Aquaraiders I	2160-1	Crystal Scavenger	1997	244.5	23.8 x 14.2 x 5.7
54	Aquazone / Aquaraiders I	2161-1	Aqua Dozer	1997	424	? x ? x ?
54	Aquazone / Aquaraiders I	2162-1	Hydro Reef Wrecker	1997	?	? x ? x ?
67	Town / Town Jr. / Traffic	2234-1	Police Chase	1998	751	38 x 28.5 x 5.8
390	Holiday & Event / Advent	2250-1	Advent Calendar 2000	2000	609	38 x 28.5 x 7.2
34	Space / Insectoids	2490-1	Insectoids Combi Set (Woolworth's UK promo)	1998	?	? x ? x ?
67	Town / Classic Town / Recreation	2531-1	Rescue Helicopter and Jeep	1998	134	19 x 9.5 x 4.8
67	Town / Classic Town / Airport	2532-1	Aircraft and Ground Crew	1998	233	? x ? x ?
67	Town / Classic Town / Race	2535-1	Formula 1 Racing Car	1998	40	9.5 x 9.5 x 3.8
67	Town / Divers	2536-1	Divers Jet Ski	1998	39	9.5 x 9.5 x 3.8
67	Town / Extreme Team	2537-1	Extreme Team Raft	1998	38	9.5 x 9.5 x 3.8
9	Castle / Fright Knights	2538-1	Fright Knights Fire Cart	1998	31	9.4 x 9.4 x 3.7
9	Castle / Fright Knights	2539-1	Fright Knights Flying Machine	1998	34	9.5 x 9.5 x 3.7
9	Castle / Fright Knights	2540-1	Fright Knights Catapult Cart	1998	35	9.5 x 9.5 x 3.8
53	Adventurers / Desert	2541-1	Adventurer Car	1998	32.9	9.5 x 9.5 x 3.8
53	Adventurers / Desert	2542-1	Adventurer Plane	1998	36	9.5 x 9.5 x 3.7
34	Space / UFO	2543-1	Alien Space Plane	1998	34	9.5 x 9.5 x 3.8
36	Technic / Model / Riding Cycle	2544-1	Motorcycle	1998	35	9.5 x 9.5 x 3.8
67	Town / Classic Town / Race	2554-1	Formula 1 Pit Stop	1998	230	23 x 14 x 4
48	Belville / Recreation	2555-1	Swing Set	1998	273	24 x 19 x 6
60	Model Team	2556-1	Ferrari Formula 1 Racing Car	1997	870	38 x 29 x 6
67	Town / Classic Town / Recreation	2769-1	Aircraft and Boat	1999	153	19 x 9.4 x 4.7
67	Town / Classic Town / Airport	2774-1	Airshow (Red Tiger)	1999	209	19.2 x 14.4 x 4.7
69	Western / Indians	2845-1	Indian Chief	1997	24	7 x 7 x 4.5
69	Western / Indians	2846-1	Indian Kayak	1997	25	7 x 7 x 4.5
34	Space / UFO	2847-1	Flyer	1997	25	7 x 7 x 4.7
9	Castle / Fright Knights	2848-1	Fright Knights Flying Machine	1997	27	7 x 7 x 4.5
67	Town / Classic Town / Airport	2849-1	Gyrocopter	1997	31	7 x 7 x 4.5
36	Technic / Competition	2854-1	Bungee Chopper	1998	132	19.2 x 14.2 x 5
48	Belville / Recreation	2858-1	Girl with Two Cats	1999	34	9.5 x 9.5 x 4.7
67	Town / Paradisa	2870-1	Paradisa Barbeque	1997	29	7 x 7 x 4.6
67	Town / Divers	2871-1	Diver and Shark	1997	32	7 x 7 x 4.7
9	Castle / Fright Knights	2872-1	Witch and Fireplace	1997	35	7 x 7 x 4.6
53	Adventurers / Desert	2879-1	Desert Expedition	1998	?	? x ? x ?
67	Town / Classic Town / Traffic	2880-1	Open-Top Jeep	1997	34.9	7 x 7 x 4.7
67	Town / Classic Town / Traffic	2881-1	Parking Gate Attendant	1997	26.8	7 x 7 x 4.7
67	Town / Classic Town / Harbor	2882-1	Speedboat	1997	35	7 x 7 x 4.6
67	Town / Classic Town / Harbor	2883-1	Boat	1997	37.5	7 x 7 x 4.6
67	Town / Classic Town / Airport	2884-1	Microlight	1997	31	7 x 7 x 4.5
67	Town / Classic Town / Food & Drink	2885-1	Ice Cream Seller	1997	30	7.1 x 7.1 x 4.7
67	Town / Classic Town / Race	2886-1	Formula 1 Racing Car	1997	30.1	7 x 7 x 4.6
67	Town / Classic Town / Gas Station	2887-1	Petrol Station Attendant and Pump	1997	26.8	7 x 7 x 4.5
9	Castle / Crusaders	2889-1	Treasure Cart	1998	20	? x ? x ?
9	Castle / Black Knights	2890-1	Stone Bomber	1998	?	? x ? x ?
9	Castle / Dragon Knights	2891-1	Wizard Trader	1998	30	7 x 7 x 4.8
9	Castle / Royal Knights	2892-1	Thunder Arrow Boat	1998	?	? x ? x ?
67	Town / Res-Q	2962-1	Res-Q Lifeguard (Life Guard Res-Q)	1998	104	14 x 9.4 x 4.5
67	Town / Extreme Team	2963-1	Extreme Racer	1998	130	19 x 9.4 x 4.7
34	Space / Insectoids	2964-1	Space Spider	1998	114	14.2 x 9.3 x 7
34	Space / Insectoids	2965-1	Hornet Scout	1998	113	? x ? x ?
53	Adventurers / Desert	2995-1	Adventurers Car & Skeleton	1998	102	? x ? x ?
53	Adventurers / Desert	2996-1	Adventurers Tomb (The Lost Tomb)	1998	137	19 x 9.5 x 4.8
36	Technic / Model / Riding Cycle	3000-1	Trike Buggy	1999	?	? x ? x ?
36	Technic / Model / Off-Road	3001-1	Propeller Buggy	1999	?	? x ? x ?
36	Technic / Model / Riding Cycle	3003-1	Motorbike	1999	?	? x ? x ?
36	Technic / Model / Race	3005-1	Piston Car	1999	?	? x ? x ?
34	Space / UFO	3012-1	Space Hover	1999	?	? x ? x ?
34	Space / Spyrius	3013-1	Space Jet	1999	?	? x ? x ?
34	Space / Ice Planet 2002	3014-1	Ice Planet Scooter	1999	?	? x ? x ?
34	Space / Space Police II	3015-1	Space Police Car	1999	?	? x ? x ?
284	Ninja	3016-1	Boss with Cannon	1998	?	? x ? x ?
284	Ninja	3017-1	Water Spider polybag	1998	20	13.8 x 14.7 x 1.5
284	Ninja	3018-1	Go! LEGO Shogun	1998	?	? x ? x ?
284	Ninja	3019-1	Big Bat polybag	1998	21.478	? x ? x ?
53	Adventurers / Desert	3020-1	Raft of Johnse	1998	?	? x ? x ?
53	Adventurers / Desert	3021-1	King Pharaoh the Third	1998	?	? x ? x ?
53	Adventurers / Desert	3022-1	Plane of Hurrykain	1998	?	? x ? x ?
53	Adventurers / Desert	3023-1	Slyboot Car	1998	?	? x ? x ?
36	Technic / Competition	3038-1	Spider Slayer	1998	850	48.1 x 28.5 x 5.9
53	Adventurers / Desert	3039-1	Adventurers Plane	1999	35.3	7.2 x 7 x 4.6
34	Space / Supplemental	305-1	Two Crater Plates	1979	305	26 x 26 x 4.5
284	Ninja	3050-1	Shanghai Surprise	1999	241	19 x 14.2 x 4.7
284	Ninja	3051-1	Blaze Attack	1999	266	23.7 x 14.3 x 5.7
284	Ninja	3052-1	Ninja's Fire Fortress	1999	488	? x ? x ?
284	Ninja	3053-1	Emperor's Stronghold	1999	877.2	33.5 x 28.9 x 7.5
36	Technic / Model / Riding Cycle	3054-1	Motorcycle	1998	35	7 x 7 x 4.5
53	Adventurers / Desert	3055-1	Adventurers Car	1998	32	7 x 7 x 4.5
67	Town / Classic Town / Race	3056-1	Go-Kart	1998	34	7 x 7 x 4.5
34	Space / Supplemental	306-1	Two Lunar Landing Plates	1979	230	26 x 26 x 0.8
67	Town / Space Port	3066-1	Cosmos Glider	1999	?	? x ? x ?
67	Town / Space Port	3067-1	Test Shuttle	1999	?	? x ? x ?
67	Town / Space Port	3068-1	Radar Buggy	1999	?	? x ? x ?
67	Town / Space Port	3069-1	Cosmic Wing	1999	?	? x ? x ?
34	Space / Insectoids	3070-1	Mosquito polybag	1999	50.9	? x ? x ?
34	Space / Insectoids	3071-1	Light Flyer polybag	1999	?	? x ? x ?
34	Space / Insectoids	3072-1	Mega Tack polybag	1999	?	? x ? x ?
34	Space / Insectoids	3073-1	Booster polybag	1999	?	? x ? x ?
284	Ninja	3074-1	Red Ninja's Dragon Glider	1999	51.6	9.9 x 13.4 x 3.5
284	Ninja	3075-1	Ninja Master's Boat	1999	?	? x ? x ?
284	Ninja	3076-1	White Ninja's Attack Cart	1999	?	? x ? x ?
284	Ninja	3077-1	Ninja Shogun's Small Fort	1999	?	? x ? x ?
102	Scala	3100-1	Sporty SCALA Girl	1998	69	9.8 x 20.7 x 6
102	Scala	3101-1	Dressing Up	1998	69	9.8 x 20.7 x 6
102	Scala	3102-1	Leisure Wear for Christian	1998	70	21 x 10 x 6
102	Scala	3103-1	Christian in Blue Blazer	1998	105	9.8 x 21 x 6
102	Scala	3104-1	Caroline in Red Dress	1998	98	21 x 10 x 6
102	Scala	3105-1	Emma in Flower Dress	1998	90	21 x 10 x 6
102	Scala	3106-1	Marie in Rainbow Skirt	1998	88	21 x 10 x 6
102	Scala	3107-1	Andrea in Sun Dress	1998	95	10 x 21 x 6
102	Scala	3108-1	Birthday Accessories	1998	90	14 x 14 x 4.5
102	Scala	3110-1	Four Animal Friends	1998	98	19 x 14 x 4.5
102	Scala	3112-1	Baby's Nursery	1998	218	238 x 190 x 70
102	Scala	3114-1	My Place	1998	?	? x ? x ?
102	Scala	3115-1	Kitchen	1998	443	33.4 x 23.8 x 7
102	Scala	3116-1	Cool Ice Cream Cafe	1998	630	33.5 x 28.7 x 7.5
102	Scala	3117-1	Flashy Pool	1998	?	53 x 43 x 11.5
102	Scala	3118-1	Funky Fashion Boutique	1998	?	? x ? x ?
102	Scala	3119-1	Sunshine Home	1998	4591	? x ? x ?
102	Scala	3120-1	Additional Room	1998	?	? x ? x ?
102	Scala	3130-1	Swinging Stroller	1999	72	14 x 14 x 4.5
102	Scala	3132-1	Emma	1999	90	21 x 10 x 6
102	Scala	3134-1	Marie in Happy Flowers	1999	93	9.8 x 20.7 x 6
102	Scala	3135-1	Olivia in Fancy Wear	1999	101	9.8 x 20.7 x 6
102	Scala	3136-1	Christian in Blue Jeans	1999	105	9.8 x 20.7 x 6
102	Scala	3137-1	Casual Wear for Christian	1999	48	12 x 24 x 5
102	Scala	3138-1	Fashion Wear for Ladies	1999	49	24 x 12 x 5
102	Scala	3139-1	Windbreaker and Jeans	1999	49	24 x 12 x 5
102	Scala	3140-1	Dancing Circle Dress for Girls	1999	45	12 x 24 x 5
102	Scala	3141-1	Snuggly Baby Wear	1999	20	9.4 x 14.2 x 3.7
102	Scala	3142-1	Marie's Room	1999	1822	53 x 38 x 9
102	Scala	3143-1	Camping Trip	1999	952	48 x 28.5 x 9.4
102	Scala	3144-1	Horse Stable	1999	?	? x ? x ?
102	Scala	3146-1	Carry and Shopping Accessories	1999	29	14 x 9.5 x 4
102	Scala	3148-1	Carla's Winter Camp	2000	1025	47.5 x 28.5 x 9.5
102	Scala	3149-1	Happy Home	2000	3459	65 x 48 x 11
102	Scala	3150-1	Puppy Playground	2000	186	24 x 14.2 x 6
102	Scala	3151-1	Emma on the Move	2000	279	? x ? x ?
102	Scala	3152-1	Playroom for the Baby Thomas	2000	444	18.7 x 23.8 x 7.2
102	Scala	3155-1	Olivia in Smooth Dress	2000	106	? x ? x ?
102	Scala	3156-1	Hot Wear for Woman	2000	50	24 x 12 x 5
102	Scala	3157-1	Cool Wear for Girls	2000	48	24 x 12 x 5
102	Scala	3158-1	Christian in Tough Wear	2000	115	21 x 10 x 6
102	Scala	3159-1	Celebration	2000	82	14 x 14 x 4
3	Boat / Fire	316-1	Fire Fighter Ship	1978	485	32.4 x 19 x 4.8
102	Scala	3200-1	Beauty Studio	1997	287	29 x 19 x 6
102	Scala	3201-1	Living Room	1997	328	24 x 24 x 7
102	Scala	3202-1	Laundry Room	1997	331	29 x 19 x 7
102	Scala	3203-1	Dressing Table	1997	128	19 x 14 x 6
102	Scala	3204-1	Auntie Jane and Cousin Sophie	1998	226	28.5 x 19 x 4.7
102	Scala	3205-1	Andrea's Picnic Lunch	1998	236	28.6 x 19 x 4.6
102	Scala	3206-1	Emma Making Lunch	1998	151	19 x 14 x 6
102	Scala	3210-1	Party Dress and Accessories	1998	94	19.2 x 14.3 x 4.6
102	Scala	3211-1	Girls' Dress and Accessories	1998	95	19 x 14 x 4.5
102	Scala	3220-1	Christian with Gifts	1998	130	14 x 19 x 4.5
124	Train / 9V	3225-1	Classic Train	1998	830	38.5 x 28.5 x 7.5
153	Fabuland	324-1	Ricky Raccoon on his Scooter	1979	?	? x ? x ?
102	Scala	3240-1	Andrea's Miniature Garden	1997	467	34 x 24 x 7
102	Scala	3241-1	Nursery	1997	626	33 x 29 x 7
102	Scala	3242-1	Bathroom	1997	733	38 x 29 x 7
102	Scala	3243-1	Kitchen	1997	915	43 x 28.5 x 7
153	Fabuland	325-2	Percy Pig's Wheelbarrow	1979	27	9.5 x 5.7 x 3.6
102	Scala	3270-1	Dream Cottage	1997	3295	58.7 x 42.9 x 11.7
153	Fabuland	328-1	Moe Mouse's Roadster	1979	86.4	? x ? x ?
153	Fabuland	329-2	Bernard Bear and Pickup Truck	1979	95	15.5 x 8.2 x 3.7
102	Scala	3290-1	The Big Family House	1997	6590	65 x 48 x 17
473	Sports / Soccer	3302-1	Soccer Field	1998	492.46	38.3 x 38.3 x 0.7
473	Sports / Soccer	3303-1	Field Accessories	1998	80	14.2 x 9.4 x 4.6
473	Sports / Soccer	3304-1	Dutch National Player polybag	1998	3.92	9 x 9 x 1
473	Sports / Soccer	3305-1	World Team Player polybag	1998	3.92	? x ? x ?
473	Sports / Soccer	3306-1	Soccer Goalies polybag	1998	7.56	? x ? x ?
473	Sports / Soccer	3308-1	Tribune	1998	208	? x ? x ?
473	Sports / Soccer	3309-1	Head Tribune	1998	?	? x ? x ?
473	Sports / Soccer	3310-1	Commentator and Press Box	1998	?	23.6 x 14.2 x 5.9
473	Sports / Soccer	3311-1	Camera Tower	1998	158.4	? x ? x ?
473	Sports / Soccer	3312-1	Medic's Station	1998	?	? x ? x ?
473	Sports / Soccer	3313-1	Light Poles	1998	?	? x ? x ?
473	Sports / Soccer	3314-1	Stadium Security	1998	166	19 x 9.5 x 5.8
473	Sports / Soccer	3317-1	German National Player polybag	1998	3.9	9.2 x 8.9 x 1.2
473	Sports / Soccer	3318-1	English Player polybag	1998	?	? x ? x ?
473	Sports / Soccer	3320-1	Austrian Player polybag	1998	?	? x ? x ?
65	Star Wars / Star Wars Other	3340-1	Star Wars #1 - Sith Minifigure Pack	2000	57	9.5 x 14 x 3.6
65	Star Wars / Star Wars Episode 4/5/6	3341-1	Star Wars #2 - Luke/Han/Boba Minifigure Pack	2000	55.14	9.5 x 14 x 3.6
65	Star Wars / Star Wars Episode 4/5/6	3342-1	Star Wars #3 - Troopers/Chewie Minifigure Pack	2000	56.65	9.5 x 14 x 3.6
65	Star Wars / Star Wars Episode 1	3343-1	Star Wars #4 - Battle Droid Minifigure Pack	2000	50.12	9.5 x 14 x 3.6
284	Ninja	3344-1	Ninja #1 - Mini Heroes Collection	2000	36.5	9.5 x 14 x 3.6
284	Ninja	3345-1	Ninja #2 - Mini Heroes Collection	2000	?	9.5 x 14 x 3.6
284	Ninja	3346-1	Ninja #3 - Mini Heroes Collection	2000	55.5	9.5 x 14 x 3.6
62	Rock Raiders	3347-1	Rock Raiders #1 - Mini Heroes Collection	2000	33	9.5 x 14 x 3.6
62	Rock Raiders	3348-1	Rock Raiders #2 - Mini Heroes Collection	2000	56	9.5 x 14 x 3.6
62	Rock Raiders	3349-1	Rock Raiders #3 - Mini Heroes Collection	2000	57	9.5 x 14 x 3.6
67	Town	3350-1	City #1 - Mini Heroes Collection	2000	54	9.5 x 14 x 3.6
67	Town	3351-1	City #2 - Mini Heroes Collection	2000	54	9.5 x 14 x 3.6
153	Fabuland	338-2	Blondi the Pig and Taxi Station	1979	?	? x ? x ?
473	Sports / Soccer	3401-1	Shoot 'n' Score - without ZIDANE / Adidas Minifigure	2000	167	? x ? x ?
473	Sports / Soccer	3402-1	Grandstand with Lights	2000	180	14.5 x 19.2 x 6
473	Sports / Soccer	3403-1	Fans' Grandstand with Scoreboard	2000	266	19 x 19 x 5.8
473	Sports / Soccer	3404-1	Black Bus	2000	284	28.5 x 19 x 4.5
473	Sports / Soccer	3405-1	Blue Bus	2000	284	? x ? x ?
473	Sports / Soccer	3406-1	Americas Bus	2000	285	28.7 x 19 x 4.7
473	Sports / Soccer	3407-1	Red Bus	2000	285	28.5 x 19 x 4.5
473	Sports / Soccer	3408-1	Super Sport Coverage	2000	573	28.6 x 28.6 x 5.9
473	Sports / Soccer	3409-1	Championship Challenge	2000	1191	47.5 x 28.5 x 9.5
473	Sports / Soccer	3410-1	Field Expander	2000	227	19 x 19 x 4.5
473	Sports / Soccer	3411-1	Team Transport Bus	2000	576	? x ? x ?
473	Sports / Soccer	3412-1	Point Shooting	2000	81	14 x 14 x 3.5
473	Sports / Soccer	3413-1	Goal Keeper	2000	89	14 x 14 x 3.5
473	Sports / Soccer	3414-1	Precision Shooting	2000	90	14 x 14 x 3.5
67	Town / Classic Town / Food & Drink	3438-1	McDonald's Restaurant	1999	192	19.2 x 14.5 x 4.7
153	Fabuland	344-2	Service Station	1979	?	? x ? x ?
67	Town / Classic Town / Traffic	3442-1	Legoland California Truck, Limited Edition	1998	140	? x ? x ?
153	Fabuland / Hospital	347-3	Doc David's Hospital	1979	850	? x ? x ?
153	Fabuland	350-3	Town Hall with Leonard Lion & Friends	1979	?	? x ? x ?
152	Znap	3501-1	Jet-Car	1998	?	19.2 x 9.4 x 4.6
152	Znap	3502-1	Bi-Wing	1998	96	19.2 x 9.4 x 4.6
152	Znap	3503-1	Mini-Sonic	1998	94	19.2 x 9.4 x 4.6
152	Znap	3504-1	Hook-Truck	1998	?	19 x 9.4 x 4.6
152	Znap	3505-1	Aeroplane	1999	?	? x ? x ?
152	Znap	3506-1	Motorbike	1999	?	? x ? x ?
152	Znap	3510-1	Znap polybag	1998	60	20 x 19 x 1.5
152	Znap	3520-1	Forklift	1999	201	19.1 x 11.9 x 4.6
152	Znap	3521-1	Racer	1999	?	? x ? x ?
152	Znap	3531-1	Tri-Bike	1998	?	? x ? x ?
152	Znap	3532-1	Jet-Ski	1998	?	? x ? x ?
152	Znap	3551-1	Dino-Jet	1998	525	? x ? x ?
152	Znap	3552-1	Hover Sub with motor	1998	697	33.5 x 28.5 x 4.6
152	Znap	3554-1	Helicopter	1999	?	? x ? x ?
152	Znap	3555-1	Jeep	1999	?	? x ? x ?
152	Znap	3571-1	Blackmobile with motor	1998	990	42.8 x 28.7 x 5.9
152	Znap	3581-1	Formula Z Car in Storage Case	1998	?	? x ? x ?
152	Znap	3582-1	Ant	1999	?	? x ? x ?
152	Znap	3591-1	Heli-Transport (Rota-Beast)	1998	1600	? x ? x ?
153	Fabuland	3601-1	Elton Elephant	1981	?	? x ? x ?
153	Fabuland	3602-1	Bianca Lamb and Stroller	1980	33	9.7 x 5.7 x 3.6
153	Fabuland / Post Office	3603-1	Boris Bulldog and Mailbox	1981	?	? x ? x ?
153	Fabuland	3604-1	Marc Monkey and Wheelbarrow	1980	?	? x ? x ?
153	Fabuland	3605-1	Ricky Raccoon and his Scooter	1980	130	? x ? x ?
277	Legoland / Building	361-1	Tea Garden Cafe with Baker's Van	1974	476	30 x 20 x 5
153	Fabuland	3615-1	Percy Pig's Wheelbarrow	1981	?	? x ? x ?
153	Fabuland / Harbor	3622-1	Rowboat	1988	84	19 x 9.5 x 4.5
153	Fabuland	3623-1	Beauty Salon	1988	100	19 x 9.5 x 4.5
153	Fabuland / Airport	3625-1	Aeroplane	1985	124	15.5 x 11.4 x 5.5
153	Fabuland	3626-1	Roger Raccoon's Sports Car	1983	92	14.4 x 19 x 5.5
153	Fabuland	3627-1	Bonnie Rabbit's Flower Truck	1983	92	14.4 x 18.5 x 5.5
153	Fabuland	3628-1	Perry Panda & Chester Chimp	1981	?	? x ? x ?
153	Fabuland	3629-1	Barney Bear	1981	?	? x ? x ?
153	Fabuland / Airport	3630-1	Sports Airplane	1984	?	? x ? x ?
153	Fabuland	3631-1	Orchestra	1985	126	15.5 x 11.5 x 5.5
153	Fabuland / Harbor	3633-1	Motor Boat	1986	110	15.5 x 11.5 x 5.5
153	Fabuland	3634-1	Charlie Crow's Carry-All	1980	114	19 x 9 x 4.5
153	Fabuland	3635-1	Bonnie Bunny's Camper	1981	140	19 x 9 x 4.5
153	Fabuland	3636-1	Bedroom	1987	115	19 x 9.5 x 4.5
153	Fabuland	3637-1	Gertrude Goat's Painter's Truck	1983	?	? x ? x ?
153	Fabuland / Fire	3638-1	Buster Bulldog's Fire Engine	1983	122	18 x 22.5 x 5
153	Fabuland / Police	3639-1	Police Car	1984	?	? x ? x ?
153	Fabuland	3641-1	Car & Camper	1985	168	19 x 12.5 x 5.5
153	Fabuland / Police	3643-1	Police Van	1985	155	19 x 12.5 x 5.5
153	Fabuland	3644-1	Mayor's Car	1986	148	19 x 12.5 x 5.5
153	Fabuland	3645-1	Classroom	1987	?	? x ? x ?
153	Fabuland	3646-1	Kitchen	1988	185	19 x 14 x 4.5
153	Fabuland	3647-1	School Room	1989	?	? x ? x ?
153	Fabuland	3654-1	Country Cottage	1982	?	? x ? x ?
153	Fabuland	3659-1	Play Ground	1987	?	? x ? x ?
153	Fabuland	3660-1	Fisherman's Cottage	1985	140	13.5 x 13.5 x 0.1
153	Fabuland	3662-1	Bus	1987	?	? x ? x ?
153	Fabuland	3663-1	Max Mouse's Carousel	1989	?	? x ? x ?
153	Fabuland / Police	3664-1	Police Station	1984	?	? x ? x ?
153	Fabuland	3665-1	Ice Cream with Scooter	1980	?	? x ? x ?
153	Fabuland	3666-1	Petrol Station	1982	?	? x ? x ?
153	Fabuland	3667-1	Bakery Shoppe	1982	424	? x ? x ?
153	Fabuland	3668-1	Merry-Go-Round	1986	425	29.4 x 19.4 x 6
153	Fabuland	3669-1	Fire and Police Headquarters	1982	?	28.5 x 24 x 5.4
153	Fabuland	3670-1	Service Station	1984	520	28.3 x 24 x 5.3
153	Fabuland / Airport	3671-1	Airport	1984	693	28.5 x 28.5 x 6.5
153	Fabuland	3672-1	Hotel / Restaurant	1982	?	? x ? x ?
153	Fabuland / Harbor	3673-1	Steamboat	1985	510	28.5 x 23 x 5.5
153	Fabuland	3674-1	Bonnie Bunny's New House	1987	414	23 x 19 x 6
153	Fabuland	3675-1	General Store	1987	?	? x ? x ?
153	Fabuland	3676-1	Catherine Cat's Fun Park	1989	493	28.5 x 24 x 6
153	Fabuland	3678-1	The Fabuland House	1982	?	? x ? x ?
153	Fabuland	3679-1	Mill with Shop	1986	704	31 x 28.8 x 6
153	Fabuland	3680-1	Camping Caravan	1988	567	24 x 24 x 9.5
153	Fabuland	3681-1	Amusement Park	1985	?	? x ? x ?
153	Fabuland / Fire	3682-1	Fire Station	1987	?	? x ? x ?
153	Fabuland	3683-1	Amusement Park	1988	?	? x ? x ?
153	Fabuland	3701-1	Fisherman Cornelius Cat	1982	21	9.5 x 16.1 x 3.4
153	Fabuland	3703-1	Peter Pig the Cook	1982	24	9.5 x 16.1 x 3.4
153	Fabuland	3704-1	Marjorie Mouse	1982	23	9.5 x 16.1 x 3.4
